t,solar,wind
8498,0,0.421
8499,0,0.385
8500,0.579,0.316
8501,0.793,0.116
8502,0.855,0.008
8503,0.875,0.003
8504,0.879,0.002
8505,0.876,0.001
8506,0.862,0
8507,0.828,0
8508,0.745,0
8509,0.458,0.001
8510,0,0.004
8511,0,0.011
8512,0,0.026
8513,0,0.055
8514,0,0.099
8515,0,0.151
8516,0,0.224
8517,0,0.333
8518,0,0.425
8519,0,0.461
8520,0,0.449
8521,0,0.448
8522,0,0.499
8523,0,0.534
8524,0.606,0.511
8525,0.802,0.289
8526,0.859,0.112
8527,0.87,0.055
8528,0.87,0.026
8529,0.864,0.026
8530,0.849,0.029
8531,0.796,0.029
8532,0.615,0.052
8533,0.351,0.152
8534,0,0.29
8535,0,0.384
8536,0,0.416
8537,0,0.409
8538,0,0.364
8539,0,0.268
8540,0,0.232
8541,0,0.288
8542,0,0.33
8543,0,0.374
8544,0,0.463
8545,0,0.547
8546,0,0.602
8547,0,0.627
8548,0.339,0.598
8549,0.532,0.379
8550,0.717,0.214
8551,0.829,0.294
8552,0.84,0.316
8553,0.83,0.328
8554,0.814,0.304
8555,0.766,0.231
8556,0.631,0.158
8557,0.293,0.132
8558,0,0.147
8559,0,0.188
8560,0,0.226
8561,0,0.223
8562,0,0.176
8563,0,0.109
8564,0,0.06
8565,0,0.043
8566,0,0.048
8567,0,0.086
8568,0,0.157
8569,0,0.231
8570,0,0.275
8571,0,0.281
8572,0.246,0.24
8573,0.514,0.109
8574,0.668,0.061
8575,0.743,0.177
8576,0.778,0.335
8577,0.762,0.439
8578,0.677,0.474
8579,0.469,0.43
8580,0.178,0.31
8581,0.053,0.326
8582,0,0.385
8583,0,0.364
8584,0,0.264
8585,0,0.199
8586,0,0.2
8587,0,0.224
8588,0,0.235
8589,0,0.257
8590,0,0.292
8591,0,0.327
8592,0,0.369
8593,0,0.426
8594,0,0.511
8595,0,0.609
8596,0.504,0.562
8597,0.73,0.264
8598,0.794,0.336
8599,0.814,0.488
8600,0.817,0.457
8601,0.796,0.404
8602,0.729,0.328
8603,0.634,0.229
8604,0.496,0.128
8605,0.196,0.065
8606,0,0.032
8607,0,0.007
8608,0,0.001
8609,0,0.008
8610,0,0.049
8611,0,0.091
8612,0,0.081
8613,0,0.043
8614,0,0.016
8615,0,0.005
8616,0,0.002
8617,0,0.002
8618,0,0.002
8619,0,0.004
8620,0.046,0.007
8621,0.2,0.004
8622,0.54,0
8623,0.705,0.008
8624,0.705,0.015
8625,0.713,0.017
8626,0.709,0.015
8627,0.669,0.026
8628,0.589,0.073
8629,0.303,0.229
8630,0,0.412
8631,0,0.471
8632,0,0.503
8633,0,0.534
8634,0,0.559
8635,0,0.531
8636,0,0.423
8637,0,0.34
8638,0,0.258
8639,0,0.195
8640,0,0.177
8641,0,0.193
8642,0,0.232
8643,0,0.26
8644,0.099,0.252
8645,0.17,0.279
8646,0.337,0.476
8647,0.481,0.586
8648,0.625,0.667
8649,0.733,0.697
8650,0.68,0.661
8651,0.627,0.635
8652,0.482,0.547
8653,0.102,0.422
8654,0,0.386
8655,0,0.35
8656,0,0.379
8657,0,0.4
8658,0,0.371
8659,0,0.284
8660,0,0.258
8661,0,0.332
8662,0,0.446
8663,0,0.481
8664,0,0.447
8665,0,0.444
8666,0,0.469
8667,0,0.512
8668,0.382,0.506
8669,0.465,0.552
8670,0.444,0.635
8671,0.624,0.667
8672,0.696,0.752
8673,0.715,0.85
8674,0.816,0.888
8675,0.796,0.879
8676,0.694,0.836
8677,0.42,0.694
8678,0,0.611
8679,0,0.609
8680,0,0.652
8681,0,0.699
8682,0,0.704
8683,0,0.671
8684,0,0.63
8685,0,0.65
8686,0,0.704
8687,0,0.725
8688,0,0.768
8689,0,0.808
8690,0,0.843
8691,0,0.863
8692,0.52,0.821
8693,0.752,0.921
8694,0.828,0.937
8695,0.859,0.908
8696,0.869,0.862
8697,0.862,0.824
8698,0.835,0.806
8699,0.778,0.786
8700,0.652,0.75
8701,0.331,0.607
8702,0,0.513
8703,0,0.493
8704,0,0.503
8705,0,0.474
8706,0,0.436
8707,0,0.404
8708,0,0.379
8709,0,0.349
8710,0,0.302
8711,0,0.311
8712,0,0.37
8713,0,0.427
8714,0,0.456
8715,0,0.455
8716,0.524,0.373
8717,0.747,0.194
8718,0.824,0.069
8719,0.853,0.014
8720,0.856,0.001
8721,0.846,0
8722,0.818,0
8723,0.753,0
8724,0.622,0.001
8725,0.302,0.035
8726,0,0.179
8727,0,0.302
8728,0,0.31
8729,0,0.217
8730,0,0.148
8731,0,0.121
8732,0,0.089
8733,0,0.072
8734,0,0.055
8735,0,0.045
8736,0,0.061
8737,0,0.076
8738,0,0.086
8739,0,0.078
8740,0.466,0.054
8741,0.711,0.027
8742,0.798,0.095
8743,0.829,0.177
8744,0.835,0.174
8745,0.821,0.124
8746,0.787,0.071
8747,0.722,0.041
8748,0.582,0.029
8749,0.199,0.047
8750,0,0.009
8751,0,0.009
8752,0,0.061
8753,0,0.182
8754,0,0.302
8755,0,0.347
8756,0,0.296
8757,0,0.185
8758,0,0.112
8759,0,0.135
8760,0,0.293
